update_date,province,region,year,weeknum,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,vaccine_total,vaccine_1st_dose,vaccine_2nd_dose,vaccine_3rd_dose,vaccine_total_acm,vaccine_1st_dose_acm,vaccine_2nd_dose_acm,vaccine_3rd_dose_acm
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,29,70,18711,70,18708,0,133,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,29,118,40660,118,40649,4,185,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,29,39,34541,39,34541,1,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,29,1008,101051,1008,100561,12,285,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,29,99,42933,99,42933,0,156,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,29,6,5661,6,5661,0,71,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,29,10,16343,10,16340,3,128,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,29,10732,424354,10732,422438,25,1122,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,30,9367,433721,9367,431805,60,1182,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,30,53,42986,53,42986,6,162,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,30,9,5670,9,5670,1,72,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,30,0,16343,0,16340,1,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,30,85,19500,85,19500,1,89,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,30,1,15022,1,15020,8,136,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,30,90,9829,90,9829,5,88,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,30,78,22534,78,22527,4,141,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,30,15,31636,15,31631,2,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,30,41,7765,41,7764,5,63,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,30,53,11800,53,11800,5,76,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,30,7,13248,7,13248,2,64,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,30,137,68847,137,68825,8,79,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,30,15,15148,15,15144,5,188,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,30,1122,102173,1122,101683,13,298,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,30,60,14825,60,14825,2,57,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,30,40,11958,40,11955,0,52,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,30,105,54906,105,54905,1,132,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,30,0,4113,0,4113,0,8,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,30,17,34558,17,34558,5,101,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,30,179,40839,179,40828,3,188,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,30,50,18761,50,18758,2,135,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,31,233,18994,233,18991,4,139,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,31,631,41470,631,41459,6,194,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,31,534,35092,534,35092,2,103,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,31,116,13364,116,13364,2,66,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,31,143,11943,143,11943,5,81,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,31,231,15253,231,15251,3,139,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,31,259,10088,259,10088,3,91,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,31,125,5795,125,5795,1,73,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,31,14395,448116,14381,446186,35,1217,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,31,350,16693,350,16690,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,31,863,43849,863,43849,2,164,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,31,502,20002,502,20002,3,92,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,31,197,7962,197,7961,3,66,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,31,478,32114,478,32109,0,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,31,510,23044,510,23037,2,143,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,31,1031,55937,1031,55936,2,134,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,31,1230,70077,1230,70055,5,84,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,31,294,15442,294,15438,3,191,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,31,2126,104299,2126,103809,13,311,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,31,233,12191,233,12188,0,52,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,31,14,4127,14,4127,0,8,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,31,427,15252,427,15252,2,59,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,32,37,15289,37,15289,1,60,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,32,19,15272,19,15270,2,141,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,32,81,10169,81,10169,3,94,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,32,250,41720,250,41709,10,204,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,32,68,19062,68,19059,9,148,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,32,31,35123,31,35123,10,113,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,32,35,11978,35,11978,4,85,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,32,33,7995,33,7994,4,70,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,32,9,32123,9,32118,0,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,32,9303,457419,9303,455489,38,1255,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,32,8,5803,8,5803,1,74,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,32,0,16693,0,16690,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,32,112,43961,112,43961,1,165,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,32,13,13377,13,13377,2,68,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,32,71,20073,71,20073,0,92,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,32,0,4127,0,4127,0,8,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,32,45,12236,45,12233,0,52,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,32,197,56134,197,56133,2,136,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,32,850,105149,850,104659,16,327,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,32,62,23106,62,23099,6,149,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,32,57,15499,57,15495,3,194,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,32,458,70535,458,70513,3,87,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,33,323,70858,323,70836,7,94,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,33,12,15511,12,15507,5,199,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,33,104,44065,104,44065,0,165,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,33,0,16693,0,16690,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,33,4,5807,4,5807,3,77,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,33,8418,465837,8418,463907,36,1291,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,33,44,10213,44,10213,0,94,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,33,2,15274,2,15272,2,143,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,33,44,15333,44,15333,3,63,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,33,17,8012,17,8011,5,75,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,33,12,32135,12,32130,0,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,33,23,35146,23,35146,3,116,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,33,82,19144,82,19141,1,149,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,33,227,41947,227,41936,9,213,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,33,24,13401,24,13401,2,70,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,33,50,12028,50,12028,3,88,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,33,52,20125,52,20125,2,94,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,33,197,56331,197,56330,3,139,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,33,0,4127,0,4127,0,8,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,33,54,12290,54,12287,0,52,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,33,47,23153,47,23146,3,152,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,33,533,105682,533,105192,18,345,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,34,52,23205,52,23198,4,156,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,34,27,35173,27,35173,3,119,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,34,77,19221,77,19218,3,152,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,34,218,42165,218,42154,8,221,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,34,12,15286,12,15284,3,146,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,34,49,10262,49,10262,1,95,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,34,319,71177,319,71155,3,97,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,34,27,15538,27,15534,6,205,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,34,0,16693,0,16690,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,34,83,44148,83,44148,1,166,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,34,7959,473796,7959,471866,23,1314,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,34,7,5814,7,5814,2,79,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,34,22,8034,22,8033,2,77,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,34,22,32157,22,32152,0,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,34,34,15367,34,15367,1,64,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,34,108,56439,108,56438,5,144,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,34,55,12083,55,12083,5,93,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,34,476,106158,476,105668,19,364,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,34,0,4127,0,4127,1,9,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,34,61,12351,61,12348,0,52,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,34,15,13416,15,13416,0,70,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,34,58,20183,58,20183,2,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,35,28,20211,28,20211,0,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,35,11,13427,11,13427,0,70,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,35,23,15390,23,15390,0,64,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,35,46,10308,46,10308,0,95,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,35,17,15303,17,15301,1,147,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,35,422,106580,422,106090,8,372,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,35,36,23241,36,23234,2,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,35,57,19278,57,19275,5,157,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,35,161,42326,161,42315,4,225,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,35,26,35199,26,35199,6,125,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,35,25,32182,25,32177,0,158,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,35,17,8051,17,8050,3,80,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,35,61,15599,61,15595,8,213,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,35,250,71427,250,71405,5,102,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,35,0,16693,0,16690,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,35,0,5814,0,5814,2,81,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,35,7643,481439,7643,479509,38,1352,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,35,79,44227,79,44227,2,168,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,35,124,12475,124,12472,0,52,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,35,0,4127,0,4127,0,9,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,35,126,56565,126,56564,2,146,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,35,24,12107,24,12107,3,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,36,342,12449,342,12449,0,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,36,167,13594,167,13594,5,75,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,36,213,15812,213,15808,2,215,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,36,1085,72512,1085,72490,0,102,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,36,233,10541,233,10541,1,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,36,311,15614,311,15612,2,149,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,36,340,20551,340,20551,0,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,36,261,15651,261,15651,1,65,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,36,130,8181,130,8180,2,82,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,36,766,32948,766,32943,1,159,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,36,1279,107859,1279,107369,11,383,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,36,529,23770,529,23763,2,160,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,36,151,19429,151,19426,2,159,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,36,446,35645,446,35645,3,128,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,36,742,43068,742,43057,2,227,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,36,257,16950,257,16947,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,36,843,45070,843,45070,1,169,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,36,10984,492423,10970,490479,26,1378,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,36,63,5877,63,5877,3,84,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,36,1042,57607,1042,57606,0,146,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,36,167,12642,167,12639,4,56,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,36,65,4192,65,4192,0,9,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,37,52,23822,52,23815,0,160,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,37,0,15614,0,15612,2,151,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,37,33,10574,33,10574,1,97,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,37,34,12483,34,12483,1,97,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,37,10,13604,10,13604,0,75,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,37,17,15829,17,15825,0,215,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,37,168,72680,168,72658,1,103,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,37,189,33137,189,33132,1,160,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,37,16,8197,16,8196,3,85,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,37,28,20579,28,20579,0,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,37,15,15666,15,15666,1,66,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,37,46,19475,46,19472,2,161,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,37,105,43173,105,43162,2,229,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,37,12,35657,12,35657,2,130,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,37,227,108086,227,107596,5,388,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,37,33,12675,33,12672,0,56,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,37,117,57724,117,57723,0,146,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,37,0,4192,0,4192,0,9,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,37,2870,495293,2870,493349,15,1393,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,37,5,5882,5,5882,1,85,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,37,0,16950,0,16947,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,37,68,45138,68,45138,3,172,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กรุงเทพมหานคร,ภาคกลาง,2022,38,1825,497118,1825,495174,17,1410,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครปฐม,ภาคกลาง,2022,38,44,45182,44,45182,2,174,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,กำแพงเพชร,ภาคกลาง,2022,38,4,16954,4,16951,0,129,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสงคราม,ภาคกลาง,2022,38,6,13610,6,13610,0,75,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิษณุโลก,ภาคกลาง,2022,38,26,20605,26,20605,0,96,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อุทัยธานี,ภาคกลาง,2022,38,38,10612,38,10612,2,99,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุโขทัย,ภาคกลาง,2022,38,63,15677,63,15675,0,151,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครสวรรค์,ภาคกลาง,2022,38,34,23856,34,23849,2,162,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สิงห์บุรี,ภาคกลาง,2022,38,9,8206,9,8205,1,86,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สุพรรณบุรี,ภาคกลาง,2022,38,282,33419,282,33414,0,160,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นครนายก,ภาคกลาง,2022,38,13,12496,13,12496,1,98,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,นนทบุรี,ภาคกลาง,2022,38,111,72791,111,72769,1,104,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ลพบุรี,ภาคกลาง,2022,38,11,15840,11,15836,8,223,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,เพชรบูรณ์,ภาคกลาง,2022,38,10,12685,10,12682,0,56,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ชัยนาท,ภาคกลาง,2022,38,6,4198,6,4198,0,9,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรสาคร,ภาคกลาง,2022,38,90,57814,90,57813,0,146,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,อ่างทอง,ภาคกลาง,2022,38,12,15678,12,15678,2,68,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พิจิตร,ภาคกลาง,2022,38,4,5886,4,5886,0,85,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สมุทรปราการ,ภาคกลาง,2022,38,227,108313,227,107823,5,393,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,พระนครศรีอยุธยา,ภาคกลาง,2022,38,7,35664,7,35664,0,130,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,38,23,19498,23,19495,2,163,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,38,96,43269,96,43258,0,229,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,ปทุมธานี,ภาคกลาง,2022,39,63,43332,63,43321,0,229,0,0,0,0,0,0,0,0
2023-03-13 07:34:37,สระบุรี,ภาคกลาง,2022,39,49,19547,49,19544,3,166,0,0,0,0,0,0,0,0
